circuitId,circuitRef,name,location,country,lat,lng,alt,url,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
,,,,,,,,,14629.0,594.0,224.0,1.0,5,4.0,1,1,1.0,9.0,85.0,1:44:20.57,6260570,\N,\N,\N,\N,1.0
,,,,,,,,,14630.0,594.0,182.0,6.0,12,3.0,2,2,2.0,6.0,85.0,+0.35,6260920,\N,\N,\N,\N,1.0
,,,,,,,,,14631.0,594.0,222.0,25.0,3,2.0,3,3,3.0,4.0,85.0,+45.61,6306180,\N,\N,\N,\N,1.0
,,,,,,,,,14632.0,594.0,223.0,6.0,11,1.0,4,4,4.0,3.0,85.0,+52.02,6312590,\N,\N,\N,\N,1.0
,,,,,,,,,14633.0,594.0,306.0,66.0,14,7.0,5,5,5.0,2.0,85.0,+1:08.05,6328620,\N,\N,\N,\N,1.0
,,,,,,,,,14634.0,594.0,304.0,1.0,6,12.0,6,6,6.0,1.0,85.0,+1:10.54,6331110,\N,\N,\N,\N,1.0
,,,,,,,,,14635.0,594.0,305.0,1.0,33,13.0,7,7,7.0,0.0,84.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14636.0,594.0,289.0,26.0,26,29.0,8,8,8.0,0.0,83.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14637.0,594.0,230.0,37.0,10,31.0,9,9,9.0,0.0,83.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14638.0,594.0,314.0,77.0,41,23.0,10,10,10.0,0.0,83.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14639.0,594.0,187.0,34.0,28,19.0,11,11,11.0,0.0,83.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14640.0,594.0,265.0,26.0,27,21.0,12,12,12.0,0.0,82.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14641.0,594.0,197.0,58.0,17,17.0,13,13,13.0,0.0,82.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14642.0,594.0,298.0,80.0,21,30.0,14,14,14.0,0.0,82.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14643.0,594.0,267.0,57.0,22,14.0,15,15,15.0,0.0,82.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14644.0,594.0,296.0,66.0,37,25.0,16,16,16.0,0.0,82.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14645.0,594.0,269.0,34.0,34,27.0,17,17,17.0,0.0,81.0,\N,\N,\N,\N,\N,\N,14.0
,,,,,,,,,14646.0,594.0,312.0,58.0,16,18.0,18,18,18.0,0.0,80.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14647.0,594.0,235.0,32.0,2,16.0,\N,R,19.0,0.0,72.0,\N,\N,\N,\N,\N,\N,25.0
,,,,,,,,,14648.0,594.0,252.0,79.0,42,20.0,\N,R,20.0,0.0,66.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14649.0,594.0,199.0,34.0,7,24.0,\N,R,21.0,0.0,62.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14650.0,594.0,238.0,32.0,1,5.0,\N,R,22.0,0.0,56.0,\N,\N,\N,\N,\N,\N,95.0
,,,,,,,,,14651.0,594.0,221.0,25.0,4,28.0,\N,R,23.0,0.0,53.0,\N,\N,\N,\N,\N,\N,23.0
,,,,,,,,,14652.0,594.0,200.0,63.0,19,26.0,\N,R,24.0,0.0,53.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14653.0,594.0,315.0,34.0,43,11.0,\N,R,25.0,0.0,53.0,\N,\N,\N,\N,\N,\N,27.0
,,,,,,,,,14654.0,594.0,250.0,63.0,18,8.0,\N,R,26.0,0.0,50.0,\N,\N,\N,\N,\N,\N,64.0
,,,,,,,,,14655.0,594.0,313.0,34.0,8,22.0,\N,R,27.0,0.0,49.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14656.0,594.0,231.0,64.0,24,9.0,\N,R,28.0,0.0,45.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14657.0,594.0,232.0,80.0,20,6.0,\N,R,29.0,0.0,29.0,\N,\N,\N,\N,\N,\N,7.0
,,,,,,,,,14658.0,594.0,280.0,66.0,15,15.0,\N,R,30.0,0.0,12.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14659.0,594.0,233.0,37.0,9,10.0,\N,R,31.0,0.0,6.0,\N,\N,\N,\N,\N,\N,8.0
,,,,,,,,,14660.0,594.0,316.0,63.0,44,0.0,\N,F,32.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14661.0,595.0,238.0,32.0,1,3.0,1,1,1.0,9.0,78.0,1:58:03.7,7083700,\N,\N,\N,\N,1.0
,,,,,,,,,14662.0,595.0,222.0,25.0,3,5.0,2,2,2.0,6.0,78.0,+28.8,7112500,\N,\N,\N,\N,1.0
,,,,,,,,,14663.0,595.0,197.0,58.0,17,6.0,3,3,3.0,4.0,78.0,+48.9,7132600,\N,\N,\N,\N,1.0
,,,,,,,,,14664.0,595.0,223.0,6.0,11,2.0,4,4,4.0,3.0,78.0,+1:03.1,7146800,\N,\N,\N,\N,1.0
,,,,,,,,,14665.0,595.0,224.0,1.0,5,13.0,5,5,5.0,2.0,77.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14666.0,595.0,187.0,34.0,28,23.0,6,6,6.0,1.0,77.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14667.0,595.0,289.0,26.0,26,21.0,7,7,7.0,0.0,76.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14668.0,595.0,265.0,26.0,27,26.0,8,8,8.0,0.0,75.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14669.0,595.0,221.0,25.0,4,4.0,9,9,9.0,0.0,74.0,\N,\N,\N,\N,\N,\N,14.0
,,,,,,,,,14670.0,595.0,280.0,66.0,15,27.0,\N,R,10.0,0.0,62.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14671.0,595.0,235.0,32.0,2,19.0,\N,R,11.0,0.0,34.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14672.0,595.0,182.0,6.0,12,1.0,\N,R,12.0,0.0,32.0,\N,\N,\N,\N,\N,\N,80.0
,,,,,,,,,14673.0,595.0,231.0,64.0,24,7.0,\N,R,13.0,0.0,27.0,\N,\N,\N,\N,\N,\N,86.0
,,,,,,,,,14674.0,595.0,305.0,1.0,33,10.0,\N,R,14.0,0.0,11.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14675.0,595.0,199.0,34.0,7,8.0,\N,R,15.0,0.0,5.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14676.0,595.0,296.0,66.0,37,22.0,\N,R,16.0,0.0,4.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14677.0,595.0,267.0,57.0,22,25.0,\N,R,17.0,0.0,4.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14678.0,595.0,233.0,37.0,9,9.0,\N,R,18.0,0.0,3.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14679.0,595.0,306.0,66.0,14,11.0,\N,R,19.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14680.0,595.0,304.0,1.0,6,12.0,\N,R,20.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14681.0,595.0,232.0,80.0,20,14.0,\N,R,21.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14682.0,595.0,230.0,37.0,10,15.0,\N,R,22.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14683.0,595.0,312.0,58.0,16,16.0,\N,R,23.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14684.0,595.0,250.0,63.0,18,18.0,\N,R,24.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14685.0,595.0,314.0,77.0,23,24.0,\N,R,25.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14686.0,595.0,200.0,63.0,19,17.0,\N,W,26.0,0.0,0.0,\N,\N,\N,\N,\N,\N,54.0
,,,,,,,,,14687.0,595.0,278.0,78.0,30,20.0,\N,W,27.0,0.0,0.0,\N,\N,\N,\N,\N,\N,54.0
,,,,,,,,,14688.0,595.0,313.0,34.0,8,0.0,\N,F,28.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14689.0,596.0,222.0,25.0,3,2.0,1,1,1.0,9.0,80.0,1:58:31.391,7111391,\N,\N,\N,\N,1.0
,,,,,,,,,14690.0,596.0,221.0,25.0,4,1.0,2,2,2.0,6.0,80.0,+0.380,7111771,\N,\N,\N,\N,1.0
,,,,,,,,,14691.0,596.0,231.0,64.0,24,6.0,3,3,3.0,4.0,80.0,+3.325,7114716,\N,\N,\N,\N,1.0
,,,,,,,,,14692.0,596.0,224.0,1.0,5,9.0,4,4,4.0,3.0,80.0,+53.507,7164898,\N,\N,\N,\N,1.0
,,,,,,,,,14693.0,596.0,197.0,58.0,17,8.0,5,5,5.0,2.0,80.0,+1:16.403,7187794,\N,\N,\N,\N,1.0
,,,,,,,,,14694.0,596.0,289.0,26.0,26,15.0,6,6,6.0,1.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14695.0,596.0,265.0,26.0,27,18.0,7,7,7.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14696.0,596.0,311.0,80.0,21,21.0,8,8,8.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14697.0,596.0,313.0,34.0,8,20.0,9,9,9.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14698.0,596.0,230.0,37.0,10,17.0,10,10,10.0,0.0,78.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14699.0,596.0,187.0,34.0,28,14.0,11,11,11.0,0.0,77.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14700.0,596.0,267.0,57.0,22,26.0,\N,D,12.0,0.0,77.0,\N,\N,\N,\N,\N,\N,2.0
,,,,,,,,,14701.0,596.0,182.0,6.0,12,3.0,\N,R,13.0,0.0,70.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14702.0,596.0,317.0,37.0,9,16.0,\N,R,14.0,0.0,59.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14703.0,596.0,304.0,1.0,6,12.0,\N,R,15.0,0.0,56.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14704.0,596.0,200.0,63.0,19,22.0,\N,R,16.0,0.0,53.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14705.0,596.0,199.0,34.0,7,10.0,\N,R,17.0,0.0,30.0,\N,\N,\N,\N,\N,\N,44.0
,,,,,,,,,14706.0,596.0,235.0,32.0,2,7.0,\N,R,18.0,0.0,27.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14707.0,596.0,223.0,6.0,11,4.0,\N,R,19.0,0.0,24.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14708.0,596.0,250.0,63.0,18,24.0,\N,R,20.0,0.0,15.0,\N,\N,\N,\N,\N,\N,64.0
,,,,,,,,,14709.0,596.0,238.0,32.0,1,5.0,\N,R,21.0,0.0,8.0,\N,\N,\N,\N,\N,\N,86.0
,,,,,,,,,14710.0,596.0,316.0,63.0,23,25.0,\N,R,22.0,0.0,8.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14711.0,596.0,305.0,1.0,33,11.0,\N,R,23.0,0.0,5.0,\N,\N,\N,\N,\N,\N,95.0
,,,,,,,,,14712.0,596.0,306.0,66.0,14,13.0,\N,R,24.0,0.0,3.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14713.0,596.0,318.0,58.0,16,23.0,\N,R,25.0,0.0,2.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14714.0,596.0,280.0,66.0,15,19.0,\N,R,26.0,0.0,0.0,\N,\N,\N,\N,\N,\N,42.0
,,,,,,,,,14715.0,596.0,308.0,80.0,20,0.0,\N,F,27.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14716.0,597.0,182.0,6.0,12,1.0,1,1,1.0,9.0,75.0,1:43:00.35,6180350,\N,\N,\N,\N,1.0
,,,,,,,,,14717.0,597.0,223.0,6.0,11,2.0,2,2,2.0,6.0,75.0,+8.25,6188600,\N,\N,\N,\N,1.0
,,,,,,,,,14718.0,597.0,224.0,1.0,5,3.0,3,3,3.0,4.0,75.0,+30.27,6210620,\N,\N,\N,\N,1.0
,,,,,,,,,14719.0,597.0,305.0,1.0,33,4.0,4,4,4.0,3.0,75.0,+31.29,6211640,\N,\N,\N,\N,1.0
,,,,,,,,,14720.0,597.0,222.0,25.0,3,5.0,5,5,5.0,2.0,75.0,+34.28,6214630,\N,\N,\N,\N,1.0
,,,,,,,,,14721.0,597.0,221.0,25.0,4,8.0,6,6,6.0,1.0,75.0,+51.52,6231870,\N,\N,\N,\N,1.0
,,,,,,,,,14722.0,597.0,187.0,34.0,28,13.0,7,7,7.0,0.0,75.0,+1:13.95,6254300,\N,\N,\N,\N,1.0
,,,,,,,,,14723.0,597.0,238.0,32.0,1,10.0,8,8,8.0,0.0,73.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14724.0,597.0,313.0,34.0,8,23.0,9,9,9.0,0.0,73.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14725.0,597.0,230.0,37.0,10,15.0,10,10,10.0,0.0,72.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14726.0,597.0,235.0,32.0,2,18.0,11,11,11.0,0.0,71.0,\N,\N,\N,\N,\N,\N,14.0
,,,,,,,,,14727.0,597.0,199.0,34.0,7,12.0,12,12,12.0,0.0,71.0,\N,\N,\N,\N,\N,\N,14.0
,,,,,,,,,14728.0,597.0,267.0,57.0,22,17.0,\N,D,13.0,0.0,69.0,\N,\N,\N,\N,\N,\N,2.0
,,,,,,,,,14729.0,597.0,304.0,1.0,6,9.0,\N,R,14.0,0.0,65.0,\N,\N,\N,\N,\N,\N,80.0
,,,,,,,,,14730.0,597.0,296.0,66.0,37,25.0,\N,R,15.0,0.0,60.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14731.0,597.0,232.0,80.0,20,21.0,\N,R,16.0,0.0,54.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14732.0,597.0,265.0,26.0,27,14.0,\N,R,17.0,0.0,36.0,\N,\N,\N,\N,\N,\N,69.0
,,,,,,,,,14733.0,597.0,197.0,58.0,17,7.0,\N,R,18.0,0.0,28.0,\N,\N,\N,\N,\N,\N,8.0
,,,,,,,,,14734.0,597.0,306.0,66.0,14,16.0,\N,R,19.0,0.0,18.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14735.0,597.0,289.0,26.0,26,19.0,\N,R,20.0,0.0,16.0,\N,\N,\N,\N,\N,\N,6.0
,,,,,,,,,14736.0,597.0,280.0,66.0,15,24.0,\N,R,21.0,0.0,15.0,\N,\N,\N,\N,\N,\N,64.0
,,,,,,,,,14737.0,597.0,200.0,63.0,19,20.0,\N,R,22.0,0.0,8.0,\N,\N,\N,\N,\N,\N,7.0
,,,,,,,,,14738.0,597.0,231.0,64.0,24,6.0,\N,R,23.0,0.0,2.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14739.0,597.0,252.0,58.0,16,11.0,\N,R,24.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14740.0,597.0,233.0,37.0,9,22.0,\N,R,25.0,0.0,0.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14741.0,597.0,314.0,77.0,23,0.0,\N,F,26.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14742.0,597.0,298.0,80.0,21,0.0,\N,F,27.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14743.0,598.0,238.0,32.0,1,2.0,1,1,1.0,9.0,80.0,1:21:55.02,4915020,\N,\N,\N,\N,1.0
,,,,,,,,,14744.0,598.0,182.0,6.0,12,1.0,2,2,2.0,6.0,80.0,+20.36,4935380,\N,\N,\N,\N,1.0
,,,,,,,,,14745.0,598.0,223.0,6.0,11,4.0,3,3,3.0,4.0,80.0,+27.84,4942860,\N,\N,\N,\N,1.0
,,,,,,,,,14746.0,598.0,222.0,25.0,3,7.0,4,4,4.0,3.0,80.0,+28.11,4943130,\N,\N,\N,\N,1.0
,,,,,,,,,14747.0,598.0,235.0,32.0,2,13.0,5,5,5.0,2.0,80.0,+37.54,4952560,\N,\N,\N,\N,1.0
,,,,,,,,,14748.0,598.0,304.0,1.0,6,11.0,6,6,6.0,1.0,80.0,+38.14,4953160,\N,\N,\N,\N,1.0
,,,,,,,,,14749.0,598.0,305.0,1.0,33,6.0,7,7,7.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14750.0,598.0,221.0,25.0,4,9.0,8,8,8.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14751.0,598.0,232.0,80.0,20,15.0,9,9,9.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14752.0,598.0,306.0,66.0,14,17.0,10,10,10.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14753.0,598.0,230.0,37.0,10,16.0,11,11,11.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14754.0,598.0,197.0,58.0,17,12.0,12,12,12.0,0.0,79.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14755.0,598.0,289.0,26.0,26,21.0,13,13,13.0,0.0,78.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14756.0,598.0,296.0,66.0,37,22.0,14,14,14.0,0.0,78.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14757.0,598.0,265.0,26.0,27,20.0,15,15,15.0,0.0,77.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14758.0,598.0,187.0,34.0,28,14.0,16,16,16.0,0.0,76.0,\N,\N,\N,\N,\N,\N,14.0
,,,,,,,,,14759.0,598.0,224.0,1.0,5,5.0,\N,R,17.0,0.0,27.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14760.0,598.0,199.0,34.0,7,8.0,\N,R,18.0,0.0,24.0,\N,\N,\N,\N,\N,\N,64.0
,,,,,,,,,14761.0,598.0,200.0,63.0,19,18.0,\N,R,19.0,0.0,4.0,\N,\N,\N,\N,\N,\N,8.0
,,,,,,,,,14762.0,598.0,252.0,58.0,16,3.0,\N,R,20.0,0.0,1.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14763.0,598.0,280.0,66.0,15,19.0,\N,R,21.0,0.0,1.0,\N,\N,\N,\N,\N,\N,8.0
,,,,,,,,,14764.0,598.0,231.0,64.0,24,10.0,\N,R,22.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,14765.0,598.0,267.0,57.0,22,0.0,\N,F,23.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14766.0,598.0,313.0,34.0,8,0.0,\N,F,24.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14767.0,598.0,250.0,34.0,34,0.0,\N,F,25.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14768.0,598.0,219.0,80.0,21,0.0,\N,F,26.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14769.0,598.0,233.0,37.0,9,0.0,\N,F,27.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14770.0,598.0,319.0,63.0,18,0.0,\N,F,28.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14771.0,598.0,316.0,63.0,23,0.0,\N,F,29.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14772.0,598.0,315.0,34.0,43,0.0,\N,F,30.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14773.0,599.0,222.0,25.0,3,3.0,1,1,1.0,9.0,75.0,1:43:02.2,6182200,\N,\N,\N,\N,1.0
,,,,,,,,,14774.0,599.0,224.0,1.0,5,8.0,2,2,2.0,6.0,75.0,+15.3,6197500,\N,\N,\N,\N,1.0
,,,,,,,,,14775.0,599.0,235.0,32.0,2,12.0,3,3,3.0,4.0,75.0,+1:01.5,6243700,\N,\N,\N,\N,1.0
,,,,,,,,,14776.0,599.0,223.0,6.0,11,7.0,4,4,4.0,3.0,75.0,+1:07.2,6249400,\N,\N,\N,\N,1.0
,,,,,,,,,14777.0,599.0,182.0,6.0,12,1.0,5,5,5.0,2.0,74.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14778.0,599.0,199.0,34.0,7,4.0,6,6,6.0,1.0,74.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14779.0,599.0,304.0,1.0,6,19.0,7,7,7.0,0.0,74.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14780.0,599.0,252.0,58.0,16,5.0,8,8,8.0,0.0,74.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14781.0,599.0,250.0,34.0,8,20.0,9,9,9.0,0.0,74.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14782.0,599.0,238.0,32.0,1,2.0,10,10,10.0,0.0,73.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14783.0,599.0,187.0,34.0,28,13.0,11,11,11.0,0.0,73.0,\N,\N,\N,\N,\N,\N,12.0
,,,,,,,,,14784.0,599.0,306.0,66.0,14,23.0,12,12,12.0,0.0,72.0,\N,\N,\N,\N,\N,\N,13.0
,,,,,,,,,14785.0,599.0,289.0,26.0,26,22.0,13,13,13.0,0.0,69.0,\N,\N,\N,\N,\N,\N,16.0
,,,,,,,,,14786.0,599.0,200.0,63.0,19,17.0,14,14,14.0,0.0,68.0,\N,\N,\N,\N,\N,\N,17.0
,,,,,,,,,14787.0,599.0,280.0,66.0,15,24.0,\N,R,15.0,0.0,64.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14788.0,599.0,296.0,66.0,37,14.0,\N,N,16.0,0.0,62.0,\N,\N,\N,\N,\N,\N,62.0
,,,,,,,,,14789.0,599.0,305.0,1.0,33,11.0,\N,R,17.0,0.0,57.0,\N,\N,\N,\N,\N,\N,20.0
,,,,,,,,,14790.0,599.0,197.0,58.0,17,16.0,\N,R,18.0,0.0,45.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14791.0,599.0,233.0,37.0,9,9.0,\N,R,19.0,0.0,36.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14792.0,599.0,221.0,25.0,4,10.0,\N,R,20.0,0.0,35.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14793.0,599.0,232.0,80.0,20,15.0,\N,R,21.0,0.0,25.0,\N,\N,\N,\N,\N,\N,5.0
,,,,,,,,,14794.0,599.0,230.0,37.0,10,16.0,\N,R,22.0,0.0,17.0,\N,\N,\N,\N,\N,\N,69.0
,,,,,,,,,14795.0,599.0,314.0,77.0,23,25.0,\N,R,23.0,0.0,6.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14796.0,599.0,231.0,64.0,24,6.0,\N,R,24.0,0.0,2.0,\N,\N,\N,\N,\N,\N,22.0
,,,,,,,,,14797.0,599.0,320.0,26.0,27,21.0,\N,R,25.0,0.0,0.0,\N,\N,\N,\N,\N,\N,68.0
,,,,,,,,,14798.0,599.0,259.0,79.0,42,0.0,\N,F,26.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14799.0,599.0,321.0,63.0,18,0.0,\N,F,27.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14800.0,599.0,311.0,80.0,21,0.0,\N,F,28.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14801.0,599.0,275.0,34.0,208,0.0,\N,F,29.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14802.0,599.0,267.0,57.0,22,0.0,\N,F,30.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14803.0,599.0,300.0,76.0,29,0.0,\N,F,31.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14804.0,599.0,307.0,74.0,25,0.0,\N,F,32.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14805.0,599.0,283.0,37.0,35,0.0,\N,F,33.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14806.0,599.0,316.0,63.0,43,0.0,\N,F,34.0,0.0,0.0,\N,\N,\N,\N,\N,\N,81.0
,,,,,,,,,14807.0,600.0,223.0,6.0,11,2.0,1,1,1.0,9.0,14.0,1:41:35.0,6095000,\N,\N,\N,\N,1.0
,,,,,,,,,14808.0,600.0,222.0,25.0,3,4.0,2,2,2.0,6.0,14.0,+50.7,6145700,\N,\N,\N,\N,1.0
,,,,,,,,,14809.0,600.0,199.0,34.0,7,6.0,3,3,3.0,4.0,14.0,+1:23.3,6178300,\N,\N,\N,\N,1.0
,,,,,,,,,14810.0,600.0,238.0,32.0,1,8.0,4,4,4.0,3.0,14.0,+1:24.2,6179200,\N,\N,\N,\N,1.0
,,,,,,,,,14811.0,600.0,235.0,32.0,2,9.0,5,5,5.0,2.0,14.0,+1:25.0,6180000,\N,\N,\N,\N,1.0
,,,,,,,,,14812.0,600.0,252.0,58.0,16,11.0,6,6,6.0,1.0,14.0,+2:18.1,6233100,\N,\N,\N,\N,1.0
,,,,,,,,,14813.0,600.0,233.0,37.0,9,20.0,7,7,7.0,0.0,14.0,+2:58.7,6273700,\N,\N,\N,\N,1.0
,,,,,,,,,14814.0,600.0,197.0,58.0,17,18.0,8,8,8.0,0.0,14.0,+3:25.9,6300900,\N,\N,\N,\N,1.0
,,,,,,,,,14815.0,600.0,289.0,26.0,26,19.0,9,9,9.0,0.0,14.0,+3:26.4,6301400,\N,\N,\N,\N,1.0
,,,,,,,,,14816.0,600.0,280.0,66.0,15,24.0,10,10,10.0,0.0,14.0,+4:17.7,6352700,\N,\N,\N,\N,1.0
,,,,,,,,,14817.0,600.0,321.0,63.0,18,25.0,11,11,11.0,0.0,14.0,+5:17.7,6412700,\N,\N,\N,\N,1.0
,,,,,,,,,14818.0,600.0,250.0,34.0,8,17.0,12,12,12.0,0.0,14.0,+6:26.3,6481300,\N,\N,\N,\N,1.0
,,,,,,,,,14819.0,600.0,230.0,37.0,10,23.0,13,13,13.0,0.0,14.0,+8:43.1,6618100,\N,\N,\N,\N,1.0
,,,,,,,,,14820.0,600.0,270.0,79.0,32,20.0,14,14,14.0,0.0,13.0,\N,\N,\N,\N,\N,\N,11.0
,,,,,,,,,14821.0,600.0,305.0,1.0,33,12.0,15,15,15.0,0.0,12.0,\N,\N,\N,\N,\N,\N,3.0
,,,,,,,,,14822.0,600.0,200.0,63.0,19,13.0,\N,R,16.0,0.0,10.0,\N,\N,\N,\N,\N,\N,5.0
